"Action","FormID","ItemID","ColID","Width","VisInForm","VisualIndx","EditInForm","VisInExpnd","ExpandIndx","EditInEXP","Folded","UserSign","ExtDisable","ExtInvsbl","TPLId","TableName","ItemUID"
"UPSERT","139","39","179","0","N","119","Y","N","0","N","N","17","N","N","48","",""
"UPSERT","139","39","179","0","N","119","Y","N","0","N","N","19","N","N","35","",""
"UPSERT","139","39","179","0","N","113","Y","N","0","N","N","27","N","N","28","",""
"UPSERT","139","39","179","0","N","113","Y","N","0","N","N","29","N","N","57","",""
"UPSERT","139","39","179","0","N","119","Y","N","0","N","N","27","N","N","54","",""
"UPSERT","139","39","179","0","N","113","Y","N","0","N","N","30","N","N","59","",""
"UPSERT","139","39","179","0","N","119","Y","N","0","N","N","29","N","N","58","",""
"UPSERT","139","39","179","0","N","119","Y","N","0","N","N","30","N","N","60","",""
"UPSERT","139","39","179","0","N","113","Y","N","0","N","N","26","N","N","2","",""
"UPSERT","139","39","179","0","N","113","Y","N","0","N","N","16","N","N","19","",""
"UPSERT","139","39","179","0","N","119","Y","N","0","N","N","16","N","N","47","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","1","N","N","1","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","28","N","N","55","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","12","N","N","16","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","29","N","N","57","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","13","N","N","17","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","27","N","N","28","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","17","N","N","20","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","16","N","N","19","",""
"UPSERT","139","39","18","0","N","26","N","Y","1","N","N","1","N","N","3","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","23","N","N","25","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","15","N","N","18","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","24","N","N","26","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","8","N","N","4","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","31","N","N","61","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","6","N","N","12","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","26","N","N","2","",""
"UPSERT","139","39","18","0","N","26","N","Y","1","N","N","1","N","N","66","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","4","N","N","10","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","25","N","N","27","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","18","N","N","21","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","3","N","N","9","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","20","N","N","22","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","21","N","N","23","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","30","N","N","59","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","22","N","N","24","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","11","N","N","15","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","32","N","N","63","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","5","N","N","11","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","7","N","N","13","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","19","N","N","5","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","10","N","N","14","",""
"UPSERT","139","39","18","0","N","23","N","Y","1","N","N","2","N","N","8","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","3","N","N","9","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","4","N","N","10","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","15","N","N","18","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","5","N","N","11","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","22","N","N","24","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","7","N","N","13","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","32","N","N","63","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","2","N","N","8","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","3","N","N","37","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","4","N","N","38","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","15","N","N","46","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","5","N","N","39","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","1","N","N","1","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","7","N","N","41","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","32","N","N","64","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","2","N","N","36","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","8","N","N","4","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","23","N","N","25","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","12","N","N","16","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","18","N","N","21","",""
"UPSERT","139","39","181","0","N","136","N","N","0","N","N","1","N","N","3","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","11","N","N","15","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","21","N","N","23","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","10","N","N","14","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","8","N","N","42","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","23","N","N","51","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","12","N","N","44","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","18","N","N","49","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","1","N","N","34","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","20","N","N","22","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","25","N","N","27","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","10","N","N","43","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","13","N","N","17","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","28","N","N","55","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","25","N","N","53","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","24","N","N","26","",""
"UPSERT","139","39","181","0","N","136","N","N","0","N","N","1","N","N","66","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","20","N","N","50","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","6","N","N","12","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","19","N","N","5","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","13","N","N","45","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","28","N","N","56","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","6","N","N","40","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","24","N","N","52","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","17","N","N","20","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","31","N","N","61","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","17","N","N","48","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","19","N","N","35","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","27","N","N","28","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","29","N","N","57","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","27","N","N","54","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","30","N","N","59","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","29","N","N","58","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","30","N","N","60","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","26","N","N","2","",""
"UPSERT","139","39","181","0","N","133","N","N","0","N","N","16","N","N","19","",""
"UPSERT","139","39","181","0","N","139","N","N","0","N","N","16","N","N","47","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","1","N","N","1","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","28","N","N","55","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","12","N","N","16","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","29","N","N","57","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","13","N","N","17","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","27","N","N","28","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","17","N","N","20","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","16","N","N","19","",""
"UPSERT","139","39","183","0","N","135","Y","Y","0","N","N","1","N","N","3","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","28","N","N","56","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","12","N","N","44","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","29","N","N","58","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","13","N","N","45","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","27","N","N","54","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","17","N","N","48","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","16","N","N","47","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","1","N","N","34","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","23","N","N","25","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","15","N","N","18","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","24","N","N","26","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","8","N","N","4","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","31","N","N","61","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","6","N","N","12","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","26","N","N","2","",""
"UPSERT","139","39","183","0","N","135","Y","Y","0","N","N","1","N","N","66","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","23","N","N","51","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","15","N","N","46","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","24","N","N","52","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","8","N","N","42","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","20","N","N","22","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","6","N","N","40","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","30","N","N","59","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","22","N","N","24","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","4","N","N","10","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","25","N","N","27","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","18","N","N","21","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","3","N","N","9","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","20","N","N","50","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","25","N","N","53","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","30","N","N","60","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","3","N","N","37","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","4","N","N","38","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","21","N","N","23","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","18","N","N","49","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","32","N","N","63","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","11","N","N","15","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","32","N","N","64","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","19","N","N","5","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","7","N","N","13","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","5","N","N","11","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","7","N","N","41","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","19","N","N","35","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","5","N","N","39","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","10","N","N","14","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","10","N","N","43","",""
"UPSERT","139","39","183","0","N","132","Y","Y","0","Y","N","2","N","N","8","",""
"UPSERT","139","39","183","0","N","138","Y","Y","0","N","N","2","N","N","36","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","22","N","N","24","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","4","N","N","10","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","15","N","N","18","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","5","N","N","11","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","3","N","N","9","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","7","N","N","13","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","32","N","N","63","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","2","N","N","8","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","1","N","N","1","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","4","N","N","38","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","15","N","N","46","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","5","N","N","39","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","3","N","N","37","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","7","N","N","41","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","32","N","N","64","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","2","N","N","36","",""
"UPSERT","139","39","185","0","N","134","Y","Y","0","N","N","1","N","N","3","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","23","N","N","25","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","12","N","N","16","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","18","N","N","21","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","8","N","N","4","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","11","N","N","15","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","21","N","N","23","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","10","N","N","14","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","1","N","N","34","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","23","N","N","51","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","12","N","N","44","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","18","N","N","49","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","8","N","N","42","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","20","N","N","22","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","25","N","N","27","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","10","N","N","43","",""
"UPSERT","139","39","185","0","N","134","Y","Y","0","N","N","1","N","N","66","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","28","N","N","55","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","25","N","N","53","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","24","N","N","26","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","13","N","N","17","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","20","N","N","50","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","6","N","N","12","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","19","N","N","5","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","13","N","N","45","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","28","N","N","56","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","6","N","N","40","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","24","N","N","52","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","17","N","N","20","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","31","N","N","61","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","17","N","N","48","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","19","N","N","35","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","27","N","N","28","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","29","N","N","57","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","27","N","N","54","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","30","N","N","59","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","29","N","N","58","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","30","N","N","60","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","26","N","N","2","",""
"UPSERT","139","39","185","0","N","131","Y","Y","0","Y","N","16","N","N","19","",""
"UPSERT","139","39","185","0","N","137","Y","Y","0","N","N","16","N","N","47","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","1","N","N","1","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","28","N","N","55","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","12","N","N","16","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","29","N","N","57","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","13","N","N","17","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","27","N","N","28","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","17","N","N","20","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","16","N","N","19","",""
"UPSERT","139","39","187","0","N","133","N","Y","0","N","N","1","N","N","3","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","28","N","N","56","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","12","N","N","44","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","29","N","N","58","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","13","N","N","45","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","27","N","N","54","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","17","N","N","48","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","16","N","N","47","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","1","N","N","34","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","23","N","N","25","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","15","N","N","18","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","24","N","N","26","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","8","N","N","4","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","31","N","N","61","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","6","N","N","12","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","26","N","N","2","",""
"UPSERT","139","39","187","0","N","133","N","Y","0","N","N","1","N","N","66","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","23","N","N","51","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","15","N","N","46","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","24","N","N","52","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","8","N","N","42","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","20","N","N","22","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","6","N","N","40","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","30","N","N","59","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","22","N","N","24","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","4","N","N","10","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","25","N","N","27","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","18","N","N","21","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","3","N","N","9","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","20","N","N","50","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","25","N","N","53","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","30","N","N","60","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","3","N","N","37","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","4","N","N","38","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","21","N","N","23","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","18","N","N","49","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","32","N","N","63","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","11","N","N","15","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","32","N","N","64","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","19","N","N","5","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","7","N","N","13","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","5","N","N","11","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","7","N","N","41","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","19","N","N","35","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","5","N","N","39","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","10","N","N","14","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","10","N","N","43","",""
"UPSERT","139","39","187","0","N","130","Y","Y","0","Y","N","2","N","N","8","",""
"UPSERT","139","39","187","0","N","136","N","Y","0","N","N","2","N","N","36","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","22","N","N","24","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","4","N","N","10","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","15","N","N","18","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","5","N","N","11","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","3","N","N","9","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","7","N","N","13","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","32","N","N","63","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","2","N","N","8","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","1","N","N","1","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","4","N","N","38","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","15","N","N","46","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","5","N","N","39","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","3","N","N","37","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","7","N","N","41","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","32","N","N","64","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","2","N","N","36","",""
"UPSERT","139","39","189","0","N","137","Y","N","1","N","N","1","N","N","3","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","23","N","N","25","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","12","N","N","16","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","18","N","N","21","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","8","N","N","4","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","11","N","N","15","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","21","N","N","23","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","10","N","N","14","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","1","N","N","34","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","23","N","N","51","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","12","N","N","44","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","18","N","N","49","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","8","N","N","42","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","20","N","N","22","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","25","N","N","27","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","10","N","N","43","",""
"UPSERT","139","39","189","0","N","137","Y","N","1","N","N","1","N","N","66","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","28","N","N","55","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","25","N","N","53","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","24","N","N","26","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","13","N","N","17","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","20","N","N","50","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","6","N","N","12","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","19","N","N","5","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","13","N","N","45","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","28","N","N","56","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","6","N","N","40","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","24","N","N","52","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","17","N","N","20","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","31","N","N","61","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","17","N","N","48","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","19","N","N","35","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","27","N","N","28","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","29","N","N","57","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","27","N","N","54","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","30","N","N","59","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","29","N","N","58","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","30","N","N","60","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","26","N","N","2","",""
"UPSERT","139","39","189","0","N","134","Y","N","1","N","N","16","N","N","19","",""
"UPSERT","139","39","189","0","N","140","Y","N","1","N","N","16","N","N","47","",""
"UPSERT","139","39","19","0","N","24","Y","N","0","N","N","1","N","N","1","",""
"UPSERT","139","39","19","0","N","24","Y","N","0","N","N","28","N","N","55","",""
"UPSERT","139","39","19","0","N","24","Y","N","0","N","N","12","N","N","16","",""
"UPSERT","139","39","19","0","N","24","Y","N","0","N","N","29","N","N","57","",""
"UPSERT","139","39","19","0","N","24","Y","N","0","N","N","13","N","N","17","",""
"UPSERT","139","39","19","0","N","24","Y","N","0","N","N","27","N","N","28","",""
